Date,ATM_ID,Event_Type,Event_Detail,Amount,Status,Response_Time(mins)
30-11-2023,ATM_1,Maintenance,Successful Transaction,,Completed,9
30-11-2023,ATM_2,Maintenance,Routine Maintenance,3632.682488,Failed,24
30-11-2023,ATM_2,Maintenance,Cash Loaded,4427.394523,Completed,46
30-11-2023,ATM_3,Maintenance,Routine Maintenance,4259.831363,Pending,10
30-11-2023,ATM_3,Cash Replenishment,Card Reader Error,,Completed,11
30-11-2023,ATM_3,Cash Replenishment,Cash Loaded,1115.147566,Failed,38
30-11-2023,ATM_4,Cash Replenishment,Dispensing Error,397.064617,Failed,20
30-11-2023,ATM_4,Cash Replenishment,Card Reader Error,4900.89227,Pending,22
30-11-2023,ATM_4,Maintenance,Routine Maintenance,1839.012093,Pending,38
30-11-2023,ATM_4,Error,Successful Transaction,,Completed,21
30-11-2023,ATM_5,Error,Successful Transaction,3214.409337,Failed,23
30-11-2023,ATM_6,Maintenance,Cash Loaded,,Pending,42
30-11-2023,ATM_6,Maintenance,Dispensing Error,,Failed,22
30-11-2023,ATM_6,Cash Replenishment,Card Reader Error,,Completed,46
30-11-2023,ATM_6,Cash Replenishment,Dispensing Error,,Completed,51
30-11-2023,ATM_7,Cash Replenishment,Cash Loaded,376.4494906,Completed,40
30-11-2023,ATM_7,Maintenance,Successful Transaction,,Completed,52
30-11-2023,ATM_7,Error,Cash Loaded,,Completed,44
30-11-2023,ATM_7,Error,Cash Loaded,,Pending,59
30-11-2023,ATM_7,Cash Replenishment,Cash Loaded,421.7996914,Failed,12
30-11-2023,ATM_8,Error,Card Reader Error,,Pending,8
30-11-2023,ATM_8,Maintenance,Cash Loaded,3150.048188,Failed,53
30-11-2023,ATM_8,Transaction,Cash Loaded,,Pending,16
30-11-2023,ATM_9,Cash Replenishment,Cash Loaded,1671.192243,Pending,9
30-11-2023,ATM_9,Error,Card Reader Error,,Failed,21
30-11-2023,ATM_9,Cash Replenishment,Successful Transaction,4800.070163,Pending,57
30-11-2023,ATM_10,Maintenance,Card Reader Error,390.9166816,Failed,45
01-12-2023,ATM_1,Transaction,Card Reader Error,1450.062877,Completed,52
01-12-2023,ATM_1,Transaction,Card Reader Error,1275.001792,Pending,15
01-12-2023,ATM_1,Maintenance,Dispensing Error,,Completed,29
01-12-2023,ATM_1,Maintenance,Routine Maintenance,,Pending,33
01-12-2023,ATM_1,Cash Replenishment,Cash Loaded,,Failed,57
01-12-2023,ATM_2,Maintenance,Dispensing Error,,Pending,11
01-12-2023,ATM_2,Transaction,Dispensing Error,,Pending,57
01-12-2023,ATM_2,Maintenance,Routine Maintenance,1250.334377,Failed,17
01-12-2023,ATM_2,Error,Successful Transaction,4602.211544,Failed,52
01-12-2023,ATM_3,Transaction,Successful Transaction,,Pending,7
01-12-2023,ATM_3,Error,Routine Maintenance,,Failed,40
01-12-2023,ATM_4,Error,Cash Loaded,,Pending,36
01-12-2023,ATM_4,Transaction,Dispensing Error,2182.631734,Pending,58
01-12-2023,ATM_4,Cash Replenishment,Card Reader Error,2248.192138,Completed,44
01-12-2023,ATM_4,Cash Replenishment,Dispensing Error,,Failed,11
01-12-2023,ATM_5,Cash Replenishment,Cash Loaded,,Failed,48
01-12-2023,ATM_5,Transaction,Successful Transaction,,Completed,7
01-12-2023,ATM_5,Cash Replenishment,Successful Transaction,,Failed,32
01-12-2023,ATM_6,Cash Replenishment,Card Reader Error,,Pending,60
01-12-2023,ATM_6,Maintenance,Dispensing Error,3260.350159,Failed,49
01-12-2023,ATM_6,Transaction,Card Reader Error,,Pending,25
01-12-2023,ATM_6,Error,Cash Loaded,3101.580419,Completed,25
01-12-2023,ATM_6,Cash Replenishment,Cash Loaded,3368.31109,Completed,59
01-12-2023,ATM_7,Error,Successful Transaction,2481.748325,Failed,53
01-12-2023,ATM_7,Maintenance,Successful Transaction,4283.83507,Pending,16
01-12-2023,ATM_8,Error,Card Reader Error,,Failed,30
01-12-2023,ATM_8,Error,Card Reader Error,4971.041257,Failed,16
01-12-2023,ATM_8,Transaction,Cash Loaded,,Completed,23
01-12-2023,ATM_9,Maintenance,Cash Loaded,,Pending,60
01-12-2023,ATM_9,Cash Replenishment,Successful Transaction,,Completed,45
01-12-2023,ATM_9,Error,Dispensing Error,2245.459566,Completed,19
01-12-2023,ATM_10,Maintenance,Cash Loaded,711.7776934,Completed,7
01-12-2023,ATM_10,Maintenance,Card Reader Error,2173.448758,Failed,45
01-12-2023,ATM_10,Error,Dispensing Error,2736.404868,Completed,27
01-12-2023,ATM_10,Maintenance,Card Reader Error,3299.998199,Pending,31
02-12-2023,ATM_1,Error,Cash Loaded,,Failed,41
02-12-2023,ATM_1,Error,Routine Maintenance,3388.755456,Failed,34
02-12-2023,ATM_1,Transaction,Dispensing Error,3272.860739,Completed,6
02-12-2023,ATM_1,Cash Replenishment,Card Reader Error,2923.445011,Failed,18
02-12-2023,ATM_1,Maintenance,Successful Transaction,3052.108162,Completed,16
02-12-2023,ATM_2,Maintenance,Dispensing Error,,Completed,23
02-12-2023,ATM_2,Cash Replenishment,Card Reader Error,1087.417234,Failed,32
02-12-2023,ATM_2,Transaction,Cash Loaded,,Completed,30
02-12-2023,ATM_3,Cash Replenishment,Dispensing Error,,Failed,60
02-12-2023,ATM_4,Cash Replenishment,Cash Loaded,,Completed,19
02-12-2023,ATM_5,Transaction,Successful Transaction,,Pending,24
02-12-2023,ATM_5,Cash Replenishment,Card Reader Error,4759.359561,Pending,38
02-12-2023,ATM_6,Maintenance,Card Reader Error,2583.193428,Pending,52
02-12-2023,ATM_6,Transaction,Cash Loaded,,Pending,21
02-12-2023,ATM_7,Transaction,Dispensing Error,4711.343827,Pending,49
02-12-2023,ATM_8,Cash Replenishment,Routine Maintenance,582.6789389,Failed,53
02-12-2023,ATM_8,Maintenance,Cash Loaded,,Completed,50
02-12-2023,ATM_9,Maintenance,Routine Maintenance,3338.127306,Completed,41
02-12-2023,ATM_9,Cash Replenishment,Successful Transaction,,Pending,58
02-12-2023,ATM_10,Transaction,Cash Loaded,,Completed,58
03-12-2023,ATM_1,Transaction,Card Reader Error,,Completed,46
03-12-2023,ATM_1,Maintenance,Card Reader Error,1468.133671,Completed,44
03-12-2023,ATM_1,Maintenance,Routine Maintenance,1177.400135,Pending,48
03-12-2023,ATM_1,Maintenance,Dispensing Error,,Failed,51
03-12-2023,ATM_1,Transaction,Routine Maintenance,4154.569081,Pending,54
03-12-2023,ATM_2,Cash Replenishment,Successful Transaction,2626.773143,Completed,51
03-12-2023,ATM_2,Error,Dispensing Error,,Completed,6
03-12-2023,ATM_2,Error,Cash Loaded,303.8117594,Completed,55
03-12-2023,ATM_2,Maintenance,Cash Loaded,4696.802782,Pending,49
03-12-2023,ATM_3,Error,Dispensing Error,869.5201119,Pending,14
03-12-2023,ATM_3,Cash Replenishment,Cash Loaded,,Pending,37
03-12-2023,ATM_3,Transaction,Successful Transaction,4833.817266,Pending,35
03-12-2023,ATM_3,Error,Cash Loaded,3273.039387,Completed,13
03-12-2023,ATM_4,Transaction,Cash Loaded,,Failed,58
03-12-2023,ATM_4,Maintenance,Dispensing Error,1724.452408,Completed,51
03-12-2023,ATM_4,Error,Successful Transaction,,Pending,35
03-12-2023,ATM_4,Transaction,Dispensing Error,4869.837654,Completed,58
03-12-2023,ATM_5,Maintenance,Dispensing Error,1167.166654,Failed,18
03-12-2023,ATM_5,Transaction,Routine Maintenance,959.1849524,Pending,17
03-12-2023,ATM_6,Transaction,Routine Maintenance,4923.076359,Failed,21
03-12-2023,ATM_6,Cash Replenishment,Routine Maintenance,,Completed,47
03-12-2023,ATM_6,Maintenance,Successful Transaction,4496.486498,Pending,14
03-12-2023,ATM_7,Cash Replenishment,Routine Maintenance,3026.335173,Failed,6
03-12-2023,ATM_7,Transaction,Dispensing Error,,Completed,55
03-12-2023,ATM_7,Error,Routine Maintenance,,Pending,32
03-12-2023,ATM_8,Cash Replenishment,Cash Loaded,,Failed,41
03-12-2023,ATM_8,Error,Routine Maintenance,2175.046383,Pending,49
03-12-2023,ATM_9,Transaction,Card Reader Error,,Failed,25
03-12-2023,ATM_9,Maintenance,Dispensing Error,2800.955995,Pending,50
03-12-2023,ATM_9,Error,Cash Loaded,2612.422931,Completed,39
03-12-2023,ATM_9,Maintenance,Routine Maintenance,,Failed,58
03-12-2023,ATM_10,Error,Routine Maintenance,4350.856127,Completed,53
03-12-2023,ATM_10,Transaction,Successful Transaction,,Failed,50
03-12-2023,ATM_10,Cash Replenishment,Card Reader Error,1004.588687,Pending,13
03-12-2023,ATM_10,Error,Successful Transaction,,Completed,37
03-12-2023,ATM_10,Maintenance,Routine Maintenance,,Failed,12
04-12-2023,ATM_1,Cash Replenishment,Routine Maintenance,3048.696583,Pending,44
04-12-2023,ATM_1,Cash Replenishment,Card Reader Error,768.4607817,Failed,18
04-12-2023,ATM_1,Cash Replenishment,Routine Maintenance,,Completed,23
04-12-2023,ATM_1,Error,Successful Transaction,1539.698501,Failed,10
04-12-2023,ATM_1,Error,Dispensing Error,849.8809219,Pending,16
04-12-2023,ATM_2,Error,Successful Transaction,,Completed,58
04-12-2023,ATM_2,Error,Successful Transaction,2365.172871,Pending,23
04-12-2023,ATM_2,Transaction,Successful Transaction,4994.234878,Failed,11
04-12-2023,ATM_2,Maintenance,Successful Transaction,1723.801423,Completed,42
04-12-2023,ATM_3,Error,Dispensing Error,,Pending,34
04-12-2023,ATM_3,Maintenance,Routine Maintenance,3162.577943,Failed,60
04-12-2023,ATM_3,Transaction,Routine Maintenance,3101.495546,Completed,50
04-12-2023,ATM_3,Cash Replenishment,Card Reader Error,,Completed,23
04-12-2023,ATM_4,Maintenance,Card Reader Error,3230.169363,Completed,42
04-12-2023,ATM_4,Transaction,Dispensing Error,,Completed,13
04-12-2023,ATM_4,Error,Cash Loaded,4897.529151,Failed,27
04-12-2023,ATM_5,Cash Replenishment,Routine Maintenance,1605.288615,Failed,41
04-12-2023,ATM_5,Cash Replenishment,Routine Maintenance,,Completed,19
04-12-2023,ATM_5,Cash Replenishment,Cash Loaded,3230.892922,Pending,33
04-12-2023,ATM_5,Transaction,Routine Maintenance,2353.98968,Failed,54
04-12-2023,ATM_6,Cash Replenishment,Dispensing Error,4253.410437,Pending,52
04-12-2023,ATM_6,Error,Card Reader Error,3050.204114,Completed,14
04-12-2023,ATM_6,Maintenance,Cash Loaded,,Completed,33
04-12-2023,ATM_6,Maintenance,Routine Maintenance,,Pending,33
04-12-2023,ATM_7,Maintenance,Successful Transaction,599.7525131,Pending,56
04-12-2023,ATM_7,Error,Routine Maintenance,,Failed,31
04-12-2023,ATM_7,Cash Replenishment,Successful Transaction,2400.195886,Completed,17
04-12-2023,ATM_7,Maintenance,Routine Maintenance,1679.184618,Completed,59
04-12-2023,ATM_8,Transaction,Successful Transaction,1306.494958,Failed,20
04-12-2023,ATM_9,Transaction,Cash Loaded,,Pending,50
04-12-2023,ATM_9,Transaction,Card Reader Error,,Failed,33
04-12-2023,ATM_9,Maintenance,Routine Maintenance,,Failed,27
04-12-2023,ATM_10,Transaction,Dispensing Error,2792.48087,Completed,28
04-12-2023,ATM_10,Cash Replenishment,Successful Transaction,,Completed,11
04-12-2023,ATM_10,Maintenance,Routine Maintenance,,Failed,41
04-12-2023,ATM_10,Transaction,Card Reader Error,235.5470887,Failed,6
05-12-2023,ATM_1,Maintenance,Successful Transaction,1629.718187,Pending,58
05-12-2023,ATM_2,Maintenance,Dispensing Error,2874.999162,Pending,9
05-12-2023,ATM_2,Maintenance,Card Reader Error,453.732443,Failed,27
05-12-2023,ATM_2,Error,Successful Transaction,2523.712158,Completed,17
05-12-2023,ATM_2,Cash Replenishment,Successful Transaction,1187.18573,Pending,42
05-12-2023,ATM_3,Maintenance,Cash Loaded,3731.098184,Failed,60
05-12-2023,ATM_3,Cash Replenishment,Successful Transaction,,Completed,10
05-12-2023,ATM_3,Error,Card Reader Error,,Failed,47
05-12-2023,ATM_4,Transaction,Card Reader Error,,Completed,6
05-12-2023,ATM_4,Maintenance,Dispensing Error,4143.842419,Pending,25
05-12-2023,ATM_4,Error,Routine Maintenance,3323.280169,Failed,49
05-12-2023,ATM_5,Transaction,Dispensing Error,1607.341354,Failed,20
05-12-2023,ATM_5,Error,Successful Transaction,,Completed,19
05-12-2023,ATM_5,Error,Dispensing Error,1778.887175,Failed,15
05-12-2023,ATM_5,Maintenance,Routine Maintenance,,Failed,22
05-12-2023,ATM_5,Transaction,Dispensing Error,475.5463809,Pending,36
05-12-2023,ATM_6,Maintenance,Successful Transaction,2251.403761,Failed,21
05-12-2023,ATM_6,Maintenance,Cash Loaded,,Failed,17
05-12-2023,ATM_6,Maintenance,Successful Transaction,,Failed,23
05-12-2023,ATM_6,Transaction,Successful Transaction,,Completed,34
05-12-2023,ATM_6,Transaction,Cash Loaded,,Pending,36
05-12-2023,ATM_7,Cash Replenishment,Cash Loaded,1859.786873,Completed,45
05-12-2023,ATM_7,Maintenance,Routine Maintenance,,Pending,46
05-12-2023,ATM_7,Cash Replenishment,Cash Loaded,4195.43989,Failed,13
05-12-2023,ATM_7,Maintenance,Cash Loaded,3628.184911,Completed,7
05-12-2023,ATM_8,Maintenance,Card Reader Error,,Pending,17
05-12-2023,ATM_8,Cash Replenishment,Successful Transaction,4182.273412,Pending,17
05-12-2023,ATM_8,Maintenance,Cash Loaded,,Pending,27
05-12-2023,ATM_8,Error,Routine Maintenance,609.1950846,Pending,16
05-12-2023,ATM_8,Transaction,Card Reader Error,,Pending,15
05-12-2023,ATM_9,Error,Card Reader Error,,Failed,52
05-12-2023,ATM_10,Cash Replenishment,Cash Loaded,2144.699761,Failed,44
06-12-2023,ATM_1,Transaction,Dispensing Error,,Completed,39
06-12-2023,ATM_1,Maintenance,Dispensing Error,954.5930041,Failed,7
06-12-2023,ATM_2,Maintenance,Card Reader Error,,Completed,58
06-12-2023,ATM_2,Maintenance,Dispensing Error,4431.585756,Completed,52
06-12-2023,ATM_2,Maintenance,Successful Transaction,,Failed,46
06-12-2023,ATM_2,Error,Card Reader Error,4860.553502,Failed,10
06-12-2023,ATM_2,Cash Replenishment,Successful Transaction,4428.301537,Completed,35
06-12-2023,ATM_3,Cash Replenishment,Dispensing Error,3969.431751,Failed,42
06-12-2023,ATM_3,Error,Successful Transaction,1029.814706,Failed,38
06-12-2023,ATM_4,Error,Card Reader Error,3899.37394,Completed,50
06-12-2023,ATM_4,Error,Dispensing Error,4005.070073,Pending,15
06-12-2023,ATM_4,Cash Replenishment,Cash Loaded,4702.237719,Pending,54
06-12-2023,ATM_4,Error,Cash Loaded,4447.693913,Completed,39
06-12-2023,ATM_5,Cash Replenishment,Routine Maintenance,4748.787818,Pending,46
06-12-2023,ATM_5,Maintenance,Successful Transaction,2501.182878,Pending,19
06-12-2023,ATM_6,Cash Replenishment,Routine Maintenance,,Failed,34
06-12-2023,ATM_6,Maintenance,Cash Loaded,,Failed,46
06-12-2023,ATM_6,Cash Replenishment,Dispensing Error,562.6222074,Pending,8
06-12-2023,ATM_7,Transaction,Dispensing Error,935.346766,Failed,17
06-12-2023,ATM_8,Maintenance,Card Reader Error,4897.468606,Completed,44
06-12-2023,ATM_8,Cash Replenishment,Successful Transaction,302.0785855,Failed,52
06-12-2023,ATM_8,Cash Replenishment,Card Reader Error,3550.109083,Completed,26
06-12-2023,ATM_8,Maintenance,Cash Loaded,,Failed,42
06-12-2023,ATM_9,Cash Replenishment,Card Reader Error,2835.295591,Failed,53
06-12-2023,ATM_9,Error,Routine Maintenance,4717.308778,Failed,50
06-12-2023,ATM_9,Maintenance,Cash Loaded,2291.629901,Pending,8
06-12-2023,ATM_9,Transaction,Card Reader Error,3521.112764,Pending,52
06-12-2023,ATM_10,Transaction,Routine Maintenance,2264.461206,Completed,44
06-12-2023,ATM_10,Transaction,Dispensing Error,4083.688641,Completed,58
06-12-2023,ATM_10,Error,Successful Transaction,637.6355088,Pending,5
06-12-2023,ATM_10,Cash Replenishment,Cash Loaded,,Completed,54
07-12-2023,ATM_1,Maintenance,Routine Maintenance,,Completed,46
07-12-2023,ATM_1,Maintenance,Card Reader Error,3602.328781,Completed,32
07-12-2023,ATM_2,Maintenance,Routine Maintenance,3426.753452,Pending,43
07-12-2023,ATM_2,Error,Dispensing Error,,Failed,16
07-12-2023,ATM_2,Error,Card Reader Error,,Completed,15
07-12-2023,ATM_2,Transaction,Card Reader Error,,Failed,55
07-12-2023,ATM_3,Transaction,Cash Loaded,,Completed,29
07-12-2023,ATM_3,Error,Successful Transaction,,Failed,16
07-12-2023,ATM_4,Error,Cash Loaded,141.7451642,Failed,55
07-12-2023,ATM_4,Cash Replenishment,Dispensing Error,3147.350868,Completed,9
07-12-2023,ATM_4,Maintenance,Successful Transaction,3662.541506,Completed,39
07-12-2023,ATM_4,Maintenance,Routine Maintenance,992.2676911,Completed,37
07-12-2023,ATM_4,Maintenance,Successful Transaction,3339.918376,Failed,47
07-12-2023,ATM_5,Transaction,Cash Loaded,2673.810334,Pending,59
07-12-2023,ATM_5,Transaction,Cash Loaded,,Pending,37
07-12-2023,ATM_5,Error,Card Reader Error,1609.198215,Pending,44
07-12-2023,ATM_5,Cash Replenishment,Cash Loaded,,Completed,56
07-12-2023,ATM_5,Maintenance,Cash Loaded,2781.516953,Completed,5
07-12-2023,ATM_6,Transaction,Card Reader Error,987.4556578,Pending,30
07-12-2023,ATM_7,Cash Replenishment,Card Reader Error,1565.252896,Completed,52
07-12-2023,ATM_7,Error,Cash Loaded,,Failed,34
07-12-2023,ATM_8,Maintenance,Routine Maintenance,,Completed,5
07-12-2023,ATM_8,Error,Dispensing Error,448.1971522,Pending,30
07-12-2023,ATM_8,Error,Dispensing Error,,Failed,9
07-12-2023,ATM_9,Transaction,Cash Loaded,,Pending,5
07-12-2023,ATM_10,Transaction,Successful Transaction,4451.604436,Completed,6
08-12-2023,ATM_1,Cash Replenishment,Cash Loaded,3998.244301,Completed,37
08-12-2023,ATM_1,Cash Replenishment,Card Reader Error,,Failed,17
08-12-2023,ATM_1,Transaction,Cash Loaded,4033.598381,Completed,11
08-12-2023,ATM_1,Cash Replenishment,Dispensing Error,,Failed,51
08-12-2023,ATM_1,Maintenance,Routine Maintenance,,Pending,8
08-12-2023,ATM_2,Transaction,Dispensing Error,601.8591289,Failed,16
08-12-2023,ATM_2,Error,Dispensing Error,548.9086543,Completed,22
08-12-2023,ATM_2,Maintenance,Card Reader Error,3508.080873,Failed,32
08-12-2023,ATM_2,Cash Replenishment,Card Reader Error,1891.961246,Pending,11
08-12-2023,ATM_2,Transaction,Cash Loaded,,Pending,12
08-12-2023,ATM_3,Cash Replenishment,Card Reader Error,,Completed,28
08-12-2023,ATM_3,Maintenance,Routine Maintenance,3257.452078,Failed,30
08-12-2023,ATM_4,Cash Replenishment,Routine Maintenance,,Failed,12
08-12-2023,ATM_5,Transaction,Cash Loaded,,Completed,36
08-12-2023,ATM_6,Error,Routine Maintenance,,Pending,12
08-12-2023,ATM_7,Transaction,Successful Transaction,,Completed,36
08-12-2023,ATM_7,Maintenance,Dispensing Error,,Completed,19
08-12-2023,ATM_7,Maintenance,Successful Transaction,614.1203763,Failed,42
08-12-2023,ATM_8,Error,Cash Loaded,2058.381971,Failed,56
08-12-2023,ATM_9,Transaction,Cash Loaded,2698.257853,Completed,31
08-12-2023,ATM_10,Transaction,Card Reader Error,1670.980983,Pending,59
08-12-2023,ATM_10,Cash Replenishment,Card Reader Error,,Completed,26
08-12-2023,ATM_10,Maintenance,Card Reader Error,1188.795813,Completed,13
08-12-2023,ATM_10,Error,Successful Transaction,4833.780484,Completed,5
08-12-2023,ATM_10,Cash Replenishment,Routine Maintenance,4877.483104,Completed,39
09-12-2023,ATM_1,Transaction,Dispensing Error,,Failed,41
09-12-2023,ATM_1,Transaction,Successful Transaction,2192.592029,Pending,21
09-12-2023,ATM_1,Transaction,Successful Transaction,,Completed,10
09-12-2023,ATM_1,Maintenance,Card Reader Error,3818.381382,Pending,35
09-12-2023,ATM_2,Transaction,Card Reader Error,,Completed,39
09-12-2023,ATM_3,Cash Replenishment,Card Reader Error,454.3395133,Completed,19
09-12-2023,ATM_3,Maintenance,Dispensing Error,4425.317138,Failed,21
09-12-2023,ATM_3,Transaction,Cash Loaded,,Failed,42
09-12-2023,ATM_4,Maintenance,Card Reader Error,,Failed,45
09-12-2023,ATM_5,Error,Routine Maintenance,4551.868608,Completed,42
09-12-2023,ATM_5,Cash Replenishment,Card Reader Error,747.371985,Pending,16
09-12-2023,ATM_5,Error,Routine Maintenance,4143.357365,Failed,58
09-12-2023,ATM_5,Cash Replenishment,Routine Maintenance,1292.463243,Completed,44
09-12-2023,ATM_5,Cash Replenishment,Card Reader Error,2088.524787,Pending,28
09-12-2023,ATM_6,Transaction,Successful Transaction,,Pending,11
09-12-2023,ATM_7,Error,Successful Transaction,,Completed,53
09-12-2023,ATM_8,Error,Successful Transaction,3662.453668,Failed,38
09-12-2023,ATM_8,Maintenance,Card Reader Error,3919.781857,Pending,30
09-12-2023,ATM_8,Maintenance,Routine Maintenance,167.4916441,Completed,38
09-12-2023,ATM_8,Cash Replenishment,Cash Loaded,1207.375442,Completed,15
09-12-2023,ATM_9,Cash Replenishment,Successful Transaction,1708.692148,Pending,19
09-12-2023,ATM_9,Transaction,Card Reader Error,2715.449647,Failed,5
09-12-2023,ATM_10,Cash Replenishment,Cash Loaded,,Failed,7
09-12-2023,ATM_10,Maintenance,Routine Maintenance,492.1292655,Completed,7
